SECCODE,TIME,OPEN,CLOSE,LOW,HIGH,VOLUME,CHANGE
SBERP,104436,53.96,53.96,53.96,53.96,800,0
SBERP,104441,53.98,53.98,53.98,53.98,300,0
SBERP,104442,53.98,53.98,53.98,53.98,100,0
SBERP,104448,53.98,53.98,53.98,53.98,1000,0
SBERP,104507,53.97,53.98,53.97,53.98,700,0.019
SBERP,104508,53.98,53.98,53.98,53.98,400,0
SBERP,104512,53.95,53.95,53.95,53.95,800,0
SBERP,104514,53.98,53.99,53.98,53.99,1900,0.019
SBERP,104519,53.99,53.99,53.99,53.99,100,0
SBERP,104524,53.98,53.96,53.96,53.98,1700,-0.037
SBERP,104526,54.01,54.01,54.01,54.01,500,0
SBERP,104556,53.98,53.98,53.98,53.98,2500,0
SBERP,104557,53.95,53.95,53.95,53.95,800,0
SBERP,104616,53.96,53.96,53.96,53.96,2100,0
SBERP,104626,53.95,53.99,53.95,53.99,9800,0.074
SBERP,104629,53.96,53.95,53.95,53.96,5800,-0.019
SBERP,104634,53.96,53.95,53.95,53.96,700,-0.019
SBERP,104636,53.95,53.94,53.94,53.95,2800,-0.019
SBERP,104647,54,54,54,54,300,0
SBERP,104654,54,54,54,54,100,0
SBERP,104710,53.96,53.96,53.96,53.96,500,0
SBERP,104837,53.95,53.94,53.94,53.95,600,-0.019
SBERP,104849,53.99,53.99,53.99,53.99,400,0
SBERP,104911,53.96,53.96,53.96,53.96,100,0
SBERP,104912,53.92,53.92,53.92,53.92,2000,0
SBERP,104914,53.95,53.95,53.95,53.95,300,0
SBERP,104958,53.91,53.9,53.9,53.91,12700,-0.019
SBERP,105003,53.94,53.94,53.94,53.94,500,0
SBERP,105004,53.94,53.94,53.94,53.94,1000,0
SBERP,105005,53.94,53.94,53.94,53.94,500,0
SBERP,105141,53.97,53.97,53.97,53.97,100,0
SBERP,105143,53.97,53.97,53.97,53.97,100,0
SBERP,105202,53.98,53.98,53.98,53.98,200,0
SBERP,105222,53.98,53.99,53.98,53.99,2000,0.019
SBERP,105233,53.99,53.99,53.99,53.99,8200,0
SBERP,105247,53.99,53.99,53.99,53.99,200,0
SBERP,105324,54,54,54,54,2000,0
SBERP,105350,54,54,54,54,1400,0
SBERP,105453,54.02,54.02,54.02,54.02,100,0
SBERP,105502,54.03,54.03,54.03,54.03,600,0
SBERP,105503,53.99,53.98,53.98,53.99,1300,-0.019
SBERP,105551,54.03,54.03,54.03,54.03,100,0
SBERP,105553,54.03,54.03,54.03,54.03,100,0
SBERP,105556,54.03,54.03,54.03,54.03,100,0
SBERP,105558,54.04,54.04,54.04,54.04,300,0
SBERP,105602,54.04,54.04,54.04,54.04,300,0
SBERP,105604,54.04,54.04,54.04,54.04,500,0
SBERP,105605,54.04,54.04,54.04,54.04,100,0
SBERP,105606,54.04,54.05,54.04,54.05,1900,0.019
SBERP,105611,54.04,54.04,54.04,54.04,500,0
SBERP,105626,54.04,54.04,54.04,54.04,200,0
SBERP,105627,54.04,54.04,54.04,54.04,500,0
SBERP,105628,54.05,54.05,54.05,54.05,500,0
SBERP,105629,54.06,54.05,54.05,54.09,1200,-0.018
SBERP,105630,54.05,54.05,54.05,54.05,200,0
SBERP,105633,54.06,54.06,54.06,54.06,300,0
SBERP,105638,54.07,54.07,54.07,54.07,1700,0
SBERP,105643,54.06,54.06,54.06,54.06,300,0
SBERP,105647,54.04,54.04,54.04,54.04,2000,0
SBERP,105657,54.04,54.04,54.04,54.04,100,0
SBERP,105659,54.05,54.05,54.05,54.05,100,0
SBERP,105709,54.07,54.08,54.07,54.08,5000,0.018
SBERP,105710,54.08,54.1,54.08,54.1,6000,0.037
SBERP,105711,54.1,54.1,54.1,54.1,7000,0
SBERP,105712,54.1,54.13,54.1,54.13,3200,0.055
SBERP,105714,54.12,54.12,54.12,54.12,200,0
SBERP,105715,54.11,54.11,54.11,54.11,400,0
SBERP,105716,54.13,54.13,54.13,54.13,100,0
SBERP,105717,54.13,54.15,54.13,54.15,1500,0.037
SBERP,105723,54.11,54.11,54.11,54.11,100,0
SBERP,105724,54.1,54.1,54.1,54.1,200,0
SBERP,105731,54.13,54.14,54.13,54.14,4000,0.018
SBERP,105732,54.14,54.15,54.12,54.15,12100,0.018
SBERP,105733,54.15,54.15,54.12,54.15,8600,0
SBERP,105734,54.15,54.15,54.12,54.15,9200,0
SBERP,105735,54.15,54.15,54.15,54.15,6800,0
SBERP,105736,54.15,54.15,54.14,54.15,7000,0
SBERP,105737,54.15,54.15,54.15,54.15,7000,0
SBERP,105738,54.15,54.15,54.15,54.15,6000,0
SBERP,105739,54.15,54.15,54.12,54.15,7700,0
SBERP,105740,54.15,54.15,54.13,54.15,6600,0
SBERP,105741,54.17,54.17,54.17,54.17,1400,0
SBERP,105743,54.15,54.15,54.11,54.15,3200,0
SBERP,105746,54.15,54.13,54.13,54.15,3500,-0.037
SBERP,105747,54.15,54.15,54.15,54.15,600,0
SBERP,105748,54.15,54.15,54.15,54.15,900,0
SBERP,105750,54.15,54.15,54.15,54.15,1000,0
SBERP,105751,54.15,54.15,54.15,54.15,800,0
SBERP,105753,54.15,54.15,54.15,54.15,800,0
SBERP,105754,54.16,54.15,54.15,54.18,4500,-0.018
SBERP,105757,54.15,54.15,54.15,54.15,1000,0
SBERP,105759,54.15,54.15,54.15,54.15,1500,0
SBERP,105802,54.18,54.18,54.18,54.18,500,0
SBERP,105803,54.18,54.17,54.17,54.19,900,-0.018
SBERP,105804,54.19,54.19,54.19,54.19,400,0
SBERP,105808,54.19,54.16,54.16,54.19,1700,-0.055
SBERP,105812,54.16,54.16,54.16,54.16,8600,0
SBERP,105816,54.17,54.17,54.17,54.17,100,0
SBERP,105818,54.15,54.15,54.15,54.15,1000,0
SBERP,105821,54.16,54.15,54.15,54.16,900,-0.018
SBERP,105839,54.17,54.19,54.17,54.19,3000,0.037
SBERP,105841,54.19,54.19,54.19,54.19,9900,0
SBERP,105843,54.19,54.19,54.19,54.19,400,0
SBERP,105851,54.19,54.19,54.19,54.19,500,0
SBERP,105852,54.19,54.19,54.19,54.19,4800,0
SBERP,105853,54.19,54.19,54.19,54.19,2600,0
SBERP,105854,54.19,54.19,54.19,54.19,21400,0
SBERP,105855,54.19,54.19,54.19,54.19,15900,0
SBERP,105856,54.19,54.19,54.19,54.19,3000,0
SBERP,105857,54.19,54.19,54.19,54.19,5500,0
SBERP,105900,54.19,54.19,54.19,54.19,1200,0
SBERP,105901,54.19,54.19,54.19,54.19,500,0
SBERP,105903,54.19,54.19,54.19,54.19,800,0
SBERP,105904,54.19,54.19,54.19,54.19,12100,0
SBERP,105905,54.19,54.21,54.19,54.21,6500,0.037
SBERP,105906,54.21,54.21,54.21,54.21,1000,0
SBERP,105907,54.21,54.25,54.21,54.25,12100,0.074
SBERP,105908,54.25,54.25,54.25,54.25,100,0
SBERP,105910,54.22,54.25,54.22,54.25,2300,0.055
SBERP,105913,54.23,54.25,54.23,54.25,5200,0.037
SBERP,105914,54.26,54.27,54.26,54.27,700,0.018
SBERP,105915,54.27,54.33,54.27,54.33,26700,0.111
SBERP,105916,54.33,54.33,54.33,54.33,800,0
SBERP,105917,54.33,54.33,54.33,54.33,100,0
SBERP,105918,54.33,54.33,54.33,54.33,400,0
SBERP,105920,54.34,54.34,54.34,54.34,1100,0
SBERP,105922,54.34,54.33,54.33,54.34,6300,-0.018
SBERP,105923,54.33,54.34,54.33,54.34,1400,0.018
SBERP,105925,54.33,54.33,54.33,54.33,200,0
SBERP,105926,54.33,54.33,54.33,54.33,200,0
SBERP,105927,54.33,54.34,54.33,54.34,12500,0.018
SBERP,105928,54.33,54.33,54.33,54.33,100,0
SBERP,105929,54.33,54.33,54.33,54.33,400,0
SBERP,105930,54.33,54.32,54.32,54.33,2100,-0.018
SBERP,105931,54.33,54.33,54.33,54.33,600,0
SBERP,105933,54.33,54.33,54.33,54.33,2600,0
SBERP,105934,54.33,54.34,54.33,54.34,1200,0.018
SBERP,105935,54.34,54.34,54.34,54.34,1000,0
SBERP,105936,54.34,54.34,54.34,54.34,6000,0
SBERP,105937,54.32,54.34,54.32,54.34,11800,0.037
SBERP,105938,54.32,54.31,54.27,54.33,11000,-0.018
SBERP,105939,54.29,54.32,54.29,54.32,8000,0.055
SBERP,105940,54.32,54.34,54.32,54.34,9000,0.037
SBERP,105941,54.33,54.34,54.33,54.34,10000,0.018
SBERP,105942,54.34,54.35,54.34,54.35,9000,0.018
SBERP,105943,54.35,54.35,54.35,54.35,2000,0
SBERP,105944,54.35,54.35,54.35,54.35,1200,0
SBERP,105945,54.35,54.35,54.35,54.35,1700,0
SBERP,105949,54.35,54.35,54.35,54.35,2100,0
SBERP,105950,54.33,54.35,54.32,54.35,10200,0.037
SBERP,105951,54.35,54.35,54.3,54.35,12000,0
SBERP,105952,54.34,54.35,54.32,54.35,6400,0.018
SBERP,105953,54.35,54.35,54.32,54.35,6000,0
SBERP,105954,54.35,54.31,54.31,54.35,6300,-0.074
SBERP,105958,54.34,54.34,54.34,54.34,200,0
SBERP,110000,54.32,54.34,54.32,54.34,1100,0.037
SBERP,110003,54.37,54.37,54.37,54.37,100,0
SBERP,110006,54.37,54.38,54.37,54.38,1000,0.018
SBERP,110015,54.37,54.37,54.37,54.37,1000,0
SBERP,110019,54.37,54.38,54.37,54.38,10000,0.018
SBERP,110021,54.39,54.39,54.39,54.39,600,0
SBERP,110022,54.39,54.39,54.39,54.39,400,0
SBERP,110023,54.4,54.4,54.4,54.4,2900,0
SBERP,110025,54.38,54.38,54.38,54.38,9900,0
SBERP,110030,54.38,54.38,54.38,54.38,1300,0
SBERP,110031,54.38,54.41,54.38,54.41,12200,0.055
SBERP,110032,54.41,54.41,54.41,54.41,400,0
SBERP,110033,54.41,54.43,54.41,54.43,5100,0.037
SBERP,110034,54.43,54.43,54.43,54.43,10000,0
SBERP,110036,54.43,54.43,54.43,54.43,100,0
SBERP,110038,54.43,54.44,54.43,54.45,40100,0.018
SBERP,110040,54.45,54.45,54.45,54.45,2000,0
SBERP,110041,54.45,54.45,54.45,54.45,500,0
SBERP,110042,54.45,54.41,54.41,54.45,8800,-0.073
SBERP,110050,54.4,54.4,54.4,54.4,500,0
SBERP,110053,54.41,54.43,54.41,54.43,8200,0.037
SBERP,110058,54.43,54.43,54.43,54.43,700,0
SBERP,110059,54.4,54.4,54.4,54.4,200,0
SBERP,110100,54.43,54.43,54.43,54.43,1700,0
SBERP,110101,54.38,54.38,54.38,54.38,500,0
SBERP,110103,54.39,54.39,54.39,54.39,200,0
SBERP,110107,54.39,54.39,54.39,54.39,2800,0
SBERP,110109,54.4,54.4,54.4,54.4,200,0
SBERP,110111,54.38,54.38,54.38,54.38,900,0
SBERP,110112,54.38,54.38,54.38,54.38,400,0
SBERP,110114,54.38,54.38,54.38,54.38,3000,0
SBERP,110124,54.38,54.38,54.38,54.38,500,0
SBERP,110125,54.38,54.38,54.38,54.38,500,0
SBERP,110126,54.38,54.39,54.38,54.39,5600,0.018
SBERP,110127,54.39,54.39,54.39,54.39,7400,0
SBERP,110128,54.4,54.4,54.4,54.4,1900,0
SBERP,110130,54.4,54.43,54.4,54.43,15400,0.055
SBERP,110131,54.43,54.43,54.43,54.43,6300,0
SBERP,110132,54.44,54.44,54.44,54.44,500,0
SBERP,110134,54.44,54.44,54.44,54.44,5000,0
SBERP,110143,54.44,54.44,54.44,54.44,2700,0
SBERP,110144,54.42,54.41,54.41,54.42,1000,-0.018
SBERP,110145,54.43,54.43,54.43,54.43,100,0
SBERP,110158,54.43,54.43,54.43,54.43,100,0
SBERP,110159,54.43,54.43,54.43,54.43,500,0
SBERP,110201,54.43,54.44,54.43,54.44,2000,0.018
SBERP,110204,54.41,54.43,54.41,54.43,400,0.037
SBERP,110205,54.43,54.43,54.43,54.43,4000,0
SBERP,110207,54.43,54.43,54.43,54.43,5800,0
SBERP,110208,54.43,54.43,54.43,54.43,100,0
SBERP,110209,54.41,54.38,54.38,54.41,5000,-0.055
SBERP,110217,54.42,54.42,54.42,54.42,100,0
SBERP,110220,54.43,54.43,54.43,54.43,300,0
SBERP,110222,54.43,54.43,54.43,54.43,800,0
SBERP,110230,54.43,54.43,54.43,54.43,500,0
SBERP,110232,54.43,54.43,54.43,54.43,1600,0
SBERP,110233,54.43,54.43,54.43,54.43,900,0
SBERP,110234,54.43,54.43,54.43,54.43,1700,0
SBERP,110235,54.42,54.42,54.42,54.42,1000,0
SBERP,110239,54.42,54.39,54.39,54.42,1000,-0.055
SBERP,110244,54.43,54.43,54.43,54.43,200,0
SBERP,110245,54.43,54.43,54.43,54.43,1000,0
SBERP,110246,54.43,54.43,54.43,54.43,100,0
SBERP,110247,54.43,54.43,54.43,54.43,200,0
SBERP,110248,54.43,54.43,54.43,54.43,100,0
SBERP,110249,54.43,54.43,54.43,54.43,100,0
SBERP,110250,54.43,54.43,54.43,54.43,200,0
SBERP,110251,54.42,54.42,54.42,54.42,600,0
SBERP,110252,54.42,54.42,54.42,54.42,900,0
SBERP,110253,54.42,54.42,54.42,54.42,2700,0
SBERP,110254,54.42,54.42,54.42,54.42,1100,0
SBERP,110255,54.42,54.42,54.42,54.42,700,0
SBERP,110257,54.42,54.42,54.42,54.42,14000,0
SBERP,110258,54.43,54.39,54.39,54.43,16700,-0.073
SBERP,110302,54.42,54.38,54.38,54.42,5000,-0.074
SBERP,110303,54.42,54.43,54.42,54.43,6200,0.018
SBERP,110304,54.43,54.43,54.43,54.43,2600,0
SBERP,110305,54.42,54.43,54.42,54.43,600,0.018
SBERP,110312,54.4,54.4,54.4,54.4,1800,0
SBERP,110313,54.4,54.4,54.4,54.4,800,0
SBERP,110316,54.4,54.4,54.4,54.4,500,0
SBERP,110318,54.4,54.4,54.4,54.4,3700,0
SBERP,110331,54.4,54.4,54.4,54.4,500,0
SBERP,110333,54.39,54.38,54.38,54.39,12500,-0.018
SBERP,110334,54.39,54.39,54.39,54.39,5800,0
SBERP,110338,54.37,54.33,54.33,54.37,1000,-0.074
SBERP,110339,54.32,54.31,54.31,54.32,13500,-0.018
SBERP,110346,54.3,54.3,54.3,54.3,13400,0
SBERP,110347,54.3,54.3,54.3,54.3,600,0
SBERP,110348,54.3,54.3,54.3,54.3,800,0
SBERP,110349,54.3,54.3,54.29,54.3,7200,0
SBERP,110350,54.3,54.3,54.3,54.3,500,0
SBERP,110353,54.33,54.33,54.33,54.33,1200,0
SBERP,110403,54.32,54.34,54.32,54.34,1000,0.037
SBERP,110404,54.34,54.34,54.34,54.34,3500,0
SBERP,110410,54.37,54.37,54.37,54.37,200,0
SBERP,110420,54.34,54.34,54.34,54.34,2400,0
SBERP,110428,54.34,54.34,54.34,54.34,500,0
SBERP,110433,54.33,54.33,54.33,54.33,100,0
SBERP,110437,54.33,54.33,54.33,54.33,400,0
SBERP,110438,54.33,54.33,54.33,54.33,1100,0
SBERP,110440,54.33,54.33,54.33,54.33,2000,0
SBERP,110441,54.33,54.33,54.33,54.33,100,0
SBERP,110445,54.34,54.34,54.34,54.34,400,0
SBERP,110446,54.34,54.34,54.34,54.34,100,0
SBERP,110447,54.34,54.34,54.34,54.34,2100,0
SBERP,110448,54.34,54.34,54.34,54.34,400,0
SBERP,110450,54.34,54.34,54.34,54.34,2900,0
SBERP,110451,54.34,54.34,54.34,54.34,10000,0
SBERP,110453,54.34,54.34,54.34,54.34,100,0
SBERP,110502,54.34,54.34,54.34,54.34,16000,0
SBERP,110505,54.38,54.39,54.38,54.39,9400,0.018
SBERP,110506,54.39,54.4,54.39,54.4,7300,0.018
SBERP,110507,54.4,54.4,54.39,54.4,9000,0
SBERP,110508,54.4,54.4,54.4,54.4,1300,0
SBERP,110511,54.4,54.4,54.4,54.4,300,0
SBERP,110512,54.4,54.4,54.4,54.4,100,0
SBERP,110514,54.4,54.4,54.4,54.4,100,0
SBERP,110515,54.39,54.39,54.38,54.39,1600,0
SBERP,110517,54.4,54.4,54.4,54.4,200,0
SBERP,110528,54.4,54.4,54.4,54.4,4000,0
SBERP,110532,54.4,54.5,54.4,54.51,211300,0.184
SBERP,110533,54.5,54.5,54.5,54.5,65700,0
SBERP,110534,54.5,54.5,54.5,54.5,200,0
SBERP,110536,54.51,54.53,54.51,54.53,2000,0.037
SBERP,110537,54.52,54.53,54.52,54.53,3000,0.018
SBERP,110539,54.52,54.5,54.5,54.52,7300,-0.037
SBERP,110540,54.5,54.5,54.5,54.5,1000,0
SBERP,110541,54.51,54.51,54.51,54.51,1000,0
SBERP,110543,54.53,54.53,54.53,54.53,35100,0
SBERP,110544,54.52,54.52,54.52,54.52,200,0
SBERP,110547,54.53,54.53,54.53,54.53,1700,0
SBERP,110549,54.53,54.53,54.53,54.53,1500,0
SBERP,110553,54.53,54.53,54.53,54.53,5000,0
SBERP,110554,54.53,54.54,54.53,54.54,15300,0.018
SBERP,110555,54.54,54.54,54.54,54.54,2600,0
SBERP,110556,54.54,54.54,54.54,54.54,400,0
SBERP,110557,54.53,54.53,54.53,54.53,900,0
SBERP,110558,54.54,54.54,54.54,54.54,5100,0
SBERP,110559,54.54,54.54,54.54,54.54,1200,0
SBERP,110600,54.54,54.54,54.54,54.54,15200,0
SBERP,110601,54.54,54.54,54.54,54.54,100,0
SBERP,110603,54.54,54.54,54.54,54.54,100,0
SBERP,110605,54.54,54.54,54.54,54.54,300,0
SBERP,110606,54.54,54.54,54.54,54.54,300,0
SBERP,110613,54.54,54.54,54.54,54.54,200,0
SBERP,110615,54.54,54.54,54.54,54.54,100,0
SBERP,110617,54.54,54.54,54.54,54.54,200,0
SBERP,110618,54.53,54.52,54.52,54.53,1900,-0.018
SBERP,110624,54.51,54.5,54.5,54.51,7900,-0.018
SBERP,110625,54.5,54.5,54.5,54.5,3800,0
SBERP,110627,54.5,54.5,54.5,54.5,500,0
SBERP,110631,54.5,54.5,54.5,54.5,34200,0
SBERP,110636,54.5,54.5,54.5,54.5,69900,0
SBERP,110637,54.5,54.42,54.42,54.5,20600,-0.147
SBERP,110639,54.42,54.42,54.42,54.42,1000,0
SBERP,110640,54.45,54.46,54.45,54.46,3000,0.018
SBERP,110643,54.47,54.47,54.47,54.47,100,0
SBERP,110700,54.45,54.45,54.45,54.45,800,0
SBERP,110705,54.46,54.47,54.46,54.47,700,0.018
SBERP,110708,54.48,54.5,54.48,54.5,9700,0.037
SBERP,110716,54.46,54.46,54.46,54.46,400,0
SBERP,110718,54.46,54.46,54.46,54.46,400,0
SBERP,110719,54.49,54.49,54.49,54.49,4000,0
SBERP,110720,54.49,54.5,54.49,54.5,8700,0.018
SBERP,110723,54.5,54.5,54.5,54.5,400,0
SBERP,110726,54.51,54.51,54.51,54.51,100,0
SBERP,110741,54.51,54.5,54.5,54.51,2200,-0.018
SBERP,110743,54.5,54.5,54.5,54.5,800,0
SBERP,110744,54.5,54.5,54.49,54.5,3800,0
SBERP,110745,54.5,54.5,54.46,54.5,3100,0
SBERP,110747,54.5,54.5,54.5,54.5,500,0
SBERP,110754,54.5,54.5,54.49,54.5,5700,0
SBERP,110755,54.5,54.5,54.46,54.5,7900,0
SBERP,110756,54.5,54.5,54.47,54.5,2000,0
SBERP,110757,54.5,54.5,54.5,54.5,1300,0
SBERP,110758,54.5,54.5,54.46,54.5,7600,0
SBERP,110759,54.5,54.5,54.46,54.5,3400,0
SBERP,110800,54.5,54.5,54.46,54.5,3500,0
SBERP,110802,54.5,54.5,54.46,54.5,10800,0
SBERP,110803,54.46,54.5,54.46,54.5,8200,0.073
SBERP,110804,54.5,54.5,54.49,54.5,2300,0
SBERP,110805,54.5,54.5,54.48,54.5,2100,0
SBERP,110807,54.45,54.45,54.45,54.45,1000,0
SBERP,110809,54.45,54.45,54.45,54.45,2000,0
SBERP,110816,54.48,54.49,54.48,54.49,7000,0.018
SBERP,110830,54.46,54.45,54.45,54.46,5800,-0.018
SBERP,110834,54.46,54.46,54.46,54.46,1000,0
SBERP,110836,54.47,54.47,54.47,54.47,600,0
SBERP,110837,54.48,54.46,54.46,54.48,600,-0.037
SBERP,110843,54.45,54.45,54.45,54.45,100,0
SBERP,110845,54.45,54.45,54.45,54.45,5600,0
SBERP,110849,54.45,54.45,54.45,54.45,3000,0
SBERP,110851,54.45,54.45,54.45,54.45,200,0
SBERP,110855,54.47,54.49,54.47,54.49,20000,0.037
SBERP,110907,54.47,54.47,54.47,54.47,200,0
SBERP,110921,54.45,54.43,54.43,54.45,3900,-0.037
SBERP,110922,54.45,54.45,54.45,54.45,500,0
SBERP,110923,54.45,54.45,54.45,54.45,100,0
SBERP,110924,54.45,54.45,54.45,54.45,400,0
SBERP,110926,54.45,54.45,54.45,54.45,500,0
SBERP,110934,54.43,54.4,54.4,54.43,15300,-0.055
SBERP,110939,54.41,54.41,54.41,54.41,500,0
SBERP,110947,54.4,54.4,54.4,54.4,1000,0
SBERP,110951,54.39,54.39,54.39,54.39,5000,0
SBERP,110957,54.45,54.45,54.45,54.45,100,0
SBERP,111000,54.44,54.44,54.44,54.44,300,0
SBERP,111001,54.45,54.45,54.45,54.45,9200,0
SBERP,111002,54.45,54.45,54.45,54.45,2700,0
SBERP,111008,54.47,54.47,54.47,54.47,2900,0
SBERP,111028,54.46,54.45,54.45,54.46,16000,-0.018
SBERP,111029,54.45,54.45,54.45,54.45,2000,0
SBERP,111032,54.45,54.45,54.45,54.45,1000,0
SBERP,111034,54.45,54.45,54.45,54.45,500,0
SBERP,111041,54.45,54.45,54.45,54.45,1300,0
SBERP,111052,54.47,54.47,54.47,54.47,2000,0
SBERP,111103,54.45,54.45,54.45,54.45,2000,0
SBERP,111120,54.47,54.47,54.47,54.47,100,0
SBERP,111135,54.44,54.44,54.44,54.44,700,0
SBERP,111154,54.44,54.44,54.44,54.44,1000,0
SBERP,111156,54.44,54.44,54.44,54.44,2000,0
SBERP,111157,54.44,54.44,54.44,54.44,2000,0
SBERP,111209,54.44,54.44,54.44,54.44,400,0
SBERP,111211,54.44,54.44,54.44,54.44,600,0
SBERP,111221,54.44,54.44,54.43,54.44,2500,0
SBERP,111226,54.44,54.44,54.44,54.44,2500,0
SBERP,111235,54.45,54.45,54.45,54.45,100,0
SBERP,111246,54.45,54.45,54.45,54.45,100,0
SBERP,111251,54.45,54.45,54.45,54.45,300,0
SBERP,111253,54.45,54.45,54.45,54.45,500,0
SBERP,111307,54.44,54.43,54.43,54.44,1700,-0.018
SBERP,111309,54.45,54.45,54.45,54.45,3000,0
SBERP,111331,54.45,54.45,54.45,54.45,800,0
SBERP,111339,54.47,54.47,54.47,54.47,300,0
SBERP,111343,54.46,54.46,54.46,54.46,6000,0
SBERP,111400,54.45,54.45,54.45,54.45,500,0
SBERP,111409,54.46,54.46,54.46,54.46,100,0
SBERP,111413,54.46,54.46,54.46,54.46,200,0
SBERP,111421,54.46,54.46,54.46,54.46,1100,0
SBERP,111426,54.46,54.46,54.46,54.46,100,0
SBERP,111433,54.46,54.46,54.46,54.46,7700,0
SBERP,111438,54.46,54.46,54.46,54.46,300,0
SBERP,111439,54.46,54.46,54.46,54.46,5000,0
SBERP,111440,54.46,54.46,54.46,54.46,100,0
SBERP,111442,54.46,54.46,54.46,54.46,200,0
SBERP,111500,54.48,54.48,54.48,54.48,100,0
SBERP,111501,54.49,54.49,54.49,54.49,100,0
SBERP,111507,54.49,54.49,54.49,54.49,2700,0
SBERP,111510,54.5,54.5,54.5,54.5,5500,0
SBERP,111512,54.49,54.49,54.49,54.49,1100,0
SBERP,111523,54.49,54.49,54.49,54.49,100,0
SBERP,111528,54.5,54.5,54.5,54.5,100,0
SBERP,111536,54.5,54.5,54.5,54.5,100,0
SBERP,111538,54.5,54.5,54.5,54.5,1700,0
SBERP,111539,54.5,54.5,54.5,54.5,22800,0
SBERP,111541,54.47,54.47,54.47,54.47,900,0
SBERP,111543,54.5,54.5,54.5,54.5,100,0
SBERP,111545,54.5,54.5,54.5,54.5,100,0
SBERP,111551,54.5,54.5,54.5,54.5,100,0
SBERP,111553,54.5,54.5,54.5,54.5,100,0
SBERP,111554,54.5,54.5,54.5,54.5,100,0
SBERP,111557,54.5,54.5,54.5,54.5,200,0
SBERP,111558,54.5,54.5,54.5,54.5,400,0
SBERP,111559,54.48,54.48,54.48,54.48,1000,0
SBERP,111607,54.5,54.5,54.5,54.5,500,0
SBERP,111608,54.5,54.5,54.5,54.5,100,0
SBERP,111610,54.5,54.5,54.5,54.5,1700,0
SBERP,111611,54.5,54.5,54.5,54.5,5100,0
SBERP,111612,54.5,54.5,54.5,54.5,400,0
SBERP,111616,54.5,54.5,54.5,54.5,8000,0
SBERP,111617,54.5,54.5,54.5,54.5,1700,0
SBERP,111620,54.5,54.5,54.5,54.5,100,0
SBERP,111627,54.5,54.5,54.5,54.5,2800,0
SBERP,111629,54.5,54.53,54.5,54.53,64700,0.055
SBERP,111645,54.53,54.53,54.53,54.53,6700,0
SBERP,111655,54.51,54.51,54.51,54.51,500,0
SBERP,111656,54.53,54.53,54.53,54.53,2000,0
SBERP,111739,54.51,54.51,54.51,54.51,1500,0
SBERP,111742,54.52,54.52,54.52,54.52,100,0
SBERP,111750,54.53,54.53,54.53,54.53,200,0
SBERP,111807,54.53,54.53,54.53,54.53,1400,0
SBERP,111810,54.52,54.52,54.52,54.52,800,0
SBERP,111813,54.52,54.52,54.52,54.52,9200,0
SBERP,111827,54.52,54.52,54.52,54.52,4900,0
SBERP,111841,54.51,54.51,54.51,54.51,300,0
SBERP,111843,54.52,54.52,54.52,54.52,2100,0
SBERP,111858,54.52,54.51,54.51,54.52,5100,-0.018
SBERP,111901,54.51,54.51,54.51,54.51,1500,0
SBERP,111911,54.52,54.52,54.52,54.52,700,0
SBERP,111916,54.53,54.53,54.53,54.53,2200,0
SBERP,111937,54.52,54.52,54.52,54.52,200,0
SBERP,111944,54.52,54.52,54.52,54.52,100,0
SBERP,111951,54.53,54.53,54.53,54.53,700,0
SBERP,111958,54.52,54.52,54.52,54.52,500,0
SBERP,112000,54.53,54.53,54.53,54.53,200,0
SBERP,112003,54.53,54.53,54.53,54.53,1100,0
SBERP,112005,54.52,54.52,54.52,54.52,1000,0
SBERP,112006,54.52,54.52,54.52,54.52,1500,0
SBERP,112007,54.52,54.52,54.52,54.52,100,0
SBERP,112011,54.53,54.53,54.53,54.53,2000,0
SBERP,112028,54.53,54.53,54.53,54.53,100,0
SBERP,112054,54.53,54.53,54.53,54.53,1000,0
SBERP,112057,54.53,54.53,54.53,54.53,800,0
SBERP,112101,54.53,54.53,54.53,54.53,7200,0
SBERP,112104,54.53,54.53,54.53,54.53,27900,0
SBERP,112105,54.53,54.53,54.53,54.53,400,0
SBERP,112113,54.53,54.53,54.53,54.53,1300,0
SBERP,112114,54.53,54.53,54.53,54.53,18600,0
SBERP,112115,54.53,54.53,54.53,54.53,500,0
SBERP,112116,54.53,54.59,54.53,54.59,40300,0.11
SBERP,112117,54.59,54.6,54.59,54.6,5100,0.018
SBERP,112119,54.59,54.59,54.59,54.59,1100,0
SBERP,112122,54.58,54.63,54.58,54.63,9800,0.092
SBERP,112123,54.59,54.59,54.59,54.59,2500,0
SBERP,112125,54.62,54.62,54.62,54.62,5400,0
SBERP,112135,54.62,54.64,54.62,54.64,6000,0.037
SBERP,112137,54.59,54.63,54.59,54.63,1400,0.073
SBERP,112140,54.63,54.64,54.63,54.64,8900,0.018
SBERP,112141,54.64,54.64,54.64,54.66,15700,0
SBERP,112142,54.66,54.67,54.66,54.67,1800,0.018
SBERP,112143,54.68,54.68,54.68,54.68,100,0
SBERP,112146,54.68,54.68,54.68,54.68,2000,0
SBERP,112147,54.68,54.71,54.67,54.71,21100,0.055
SBERP,112148,54.71,54.72,54.71,54.72,5200,0.018
SBERP,112149,54.7,54.67,54.67,54.71,5700,-0.055
SBERP,112150,54.7,54.72,54.7,54.72,12600,0.037
